sentence,difficulty,num_chars,num_words,avg_word_length,num_stopwords,ratio_num_words_over_stopwords,PRON,AUX,ADP,SCONJ,PUNCT,num_words_before_first_verb,VERB,ADJ,ADV,,NOUN,DET,CCONJ,PER,PART,INTJ,MISC,PROPN,LOC,ORG,NUM,X,Text_english_translation,hamming,hamming_normalized_similarity,levenshtein,levenshtein_normalized_similarity,jaro_winkler,jaccard,sorensen
"Et on les enferma dans une petite boîte en bois, découverte, tapissée de rouge, et qui contenait quatre chaises de même couleur, si rapprochées qu'on pouvait à peine se glisser entre elles.",B2,189,32,4.9375,12.0,2.6666666666666665,6.0,1.0,6.0,2.0,5.0,14.0,4.0,2.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"And they were locked up in a little wooden box, uncovered, upholstered in red, and which contained four chairs of the same color, so close together that one could hardly slip between them.",168.0,0.11111111111111116,128.0,0.3227513227513228,0.7059419105090008,0.0,0.0
L'individualisme a souvent mauvaise presse dans les discours contemporains.,B2,75,9,7.444444444444445,2.0,4.5,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Individualism often gets a bad press in contemporary discourses.,72.0,0.040000000000000036,45.0,0.4,0.7256469298245615,0.058823529411764705,0.1111111111111111
"L'homme que vous voyez exploita durant plusieurs décennies, un site archéologique aux troubailles impressionnantes.",B2,115,14,7.285714285714286,4.0,3.5,2.0,0.0,1.0,0.0,2.0,6.0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The man you see exploited for several decades, an archaeological site with impressive disturbances.",107.0,0.06956521739130439,69.0,0.4,0.7210081945167891,0.037037037037037035,0.07142857142857142
Un journaliste de Art Press a interviewé Agathe sur la performance dans laquelle elle a participé.,B2,98,16,5.1875,5.0,3.2,2.0,2.0,3.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,An Art Press reporter interviewed Agathe about the performance in which she participated.,92.0,0.061224489795918324,50.0,0.4897959183673469,0.7090344185047236,0.16,0.27586206896551724
"Hier, en raison de violents orages, des villageois ont été privés d'électricité.",B2,80,12,5.75,5.0,2.4,0.0,2.0,3.0,0.0,3.0,13.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Yesterday, due to severe thunderstorms, villagers were deprived of electricity.",69.0,0.13749999999999996,49.0,0.38749999999999996,0.6817947039138659,0.0,0.0
"Les fans des costumes de Carrie Bradshaw dans ""Sex and the City"" se régaleront devant les tenues d'Emily, de la même créatrice, Patricia Field (même si on lève les yeux au ciel quand Emily se met à porter des bérets).",B2,217,40,4.45,14.0,2.857142857142857,3.0,0.0,6.0,2.0,7.0,16.0,4.0,2.0,1.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,4.0,"Fans of Carrie Bradshaw&#39;s costumes in &quot;Sex and the City&quot; will feast on Emily&#39;s outfits from the same designer, Patricia Field (even if you roll your eyes when Emily starts wearing berets).",203.0,0.06451612903225812,139.0,0.35944700460829493,0.6941838861976665,0.125,0.2222222222222222
"Le nouveau père est un père moderne , qui change des couches, raconte des histoires, concocte des purées carotte - avocat - céleri.",B2,131,23,4.739130434782608,6.0,3.8333333333333335,1.0,1.0,0.0,0.0,6.0,10.0,3.0,2.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The new father is a modern father, who changes diapers, tells stories, concocts carrot - avocado - celery purees.",123.0,0.06106870229007633,75.0,0.4274809160305344,0.732771510279448,0.05,0.09523809523809523
Marie-Sophie Germain est à l'origine d'une théorie scientifique reconnue.,B2,73,9,7.222222222222222,2.0,4.5,0.0,1.0,2.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marie-Sophie Germain is at the origin of a recognized scientific theory.,47.0,0.3561643835616438,30.0,0.589041095890411,0.8712954363697339,0.1111111111111111,0.2
"Nous passons notre temps à établir, désétablir.",B2,47,7,5.857142857142857,2.0,3.5,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"We spend our time establishing, unestablishing.",43.0,0.08510638297872342,32.0,0.3191489361702128,0.6518173758865248,0.0,0.0
"La spirale vicieuse, cette mécanique qui entraîne vers le bas, n'est pas, dans le discours des milieux populaires, liée à une conjoncture négative.",B2,147,23,5.434782608695652,7.0,3.2857142857142856,1.0,1.0,3.0,0.0,5.0,8.0,2.0,3.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The vicious spiral, this mechanism which leads downwards, is not, in the discourse of popular circles, linked to a negative situation.",139.0,0.05442176870748294,95.0,0.3537414965986394,0.7170990286661928,0.0,0.0
Leur préservation est une affaire urgente.,B2,42,6,6.166666666666667,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Their preservation is an urgent matter.,40.0,0.04761904761904767,21.0,0.5,0.7565179918121094,0.0,0.0
Ce sont les propos que Benoît Hamon a tenus au JDD mi-juillet.,B2,62,12,4.25,4.0,3.0,2.0,2.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,These are the words that Benoît Hamon made to the JDD in mid-July.,64.0,0.030303030303030276,37.0,0.43939393939393945,0.7018776474421635,0.13636363636363635,0.24
La gestion de la complexité sera bien le défi majeur du XXIe siècle.,B2,68,13,4.3076923076923075,5.0,2.6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Managing complexity will be the major challenge of the 21st century.,64.0,0.05882352941176472,49.0,0.27941176470588236,0.6708683473389355,0.0,0.0
Des coutumes similaires ont existé autrefois notamment dans le Finistère : les enfants s'amusaient à creuser des betteraves au moment de la Toussaint pour faire peur aux gens du voisinage,B2,187,30,5.266666666666667,12.0,2.5,1.0,1.0,4.0,0.0,1.0,5.0,4.0,2.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,"Similar customs existed in the past, especially in Finistère: children had fun digging beets at the time of All Saints&#39; Day to scare people in the neighborhood.",172.0,0.0802139037433155,137.0,0.267379679144385,0.6857002872784795,0.0,0.0
"Par exemple, une connexion permanente offre aux personnes s'ennuyant dans la vie, stimulations et divertissements, mais uniquement à très court terme.",B2,150,21,6.190476190476191,7.0,3.0,1.0,0.0,3.0,0.0,4.0,7.0,2.0,2.0,2.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"For example, a permanent connection offers people who are bored in life stimulation and entertainment, but only in the very short term.",133.0,0.11333333333333329,85.0,0.43333333333333335,0.7395998297147722,0.0,0.0
Anna franchit le seuil et se débarrassa de ses chaussures.,B2,58,10,4.9,5.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anna crossed the threshold and kicked off her shoes.,49.0,0.15517241379310343,40.0,0.31034482758620685,0.6878131447096965,0.05555555555555555,0.10526315789473684
Les soeurs de Fabrice entrèrent chez leur mère tandis que comtesse cousait ces diamants dans l'habit de voyage de notre héros ; il rendait à ces pauvres femmes leurs chétifs napoléons.,B2,184,31,4.967741935483871,11.0,2.8181818181818183,1.0,0.0,6.0,1.0,2.0,12.0,2.0,0.0,1.0,0.0,11.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Fabrice&#39;s sisters went to their mother&#39;s house while the countess sewed these diamonds into our hero&#39;s travel suit; he gave these poor women back their puny napoleons.,172.0,0.06521739130434778,131.0,0.2880434782608695,0.7188408046132118,0.0,0.0
Son succès a généré beaucoup de réactions négatives.,B2,52,8,5.625,1.0,8.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Its success generated a lot of negative reactions.,43.0,0.17307692307692313,32.0,0.3846153846153846,0.6899055330634277,0.06666666666666667,0.125
Ils fonderaient ainsi une race de mortels qui feraient renaître sur la terre la grâce des dieux exilés.,B2,103,18,4.777777777777778,7.0,2.5714285714285716,2.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,They would thus found a race of mortals who would bring back to earth the grace of the exiled gods.,96.0,0.06796116504854366,70.0,0.3203883495145631,0.6431798334710956,0.02702702702702703,0.05263157894736842
"Pour ces États qui croulent sous le poids d'une dette extérieure souvent insoutenable, les revenus sylvicoles en devises constituent une part importante de leur budget et de leur produit intérieur brut.",B2,202,31,5.548387096774194,11.0,2.8181818181818183,2.0,0.0,5.0,0.0,2.0,5.0,2.0,5.0,1.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"For these States which are crumbling under the weight of an often unsustainable external debt, forestry revenues in foreign currency constitute an important part of their budget and of their gross domestic product.",194.0,0.09345794392523366,136.0,0.36448598130841126,0.723326918846678,0.03225806451612903,0.0625
"Elle rencontra Candide en revenant au château, et rougit ; Candide rougit aussi ; elle lui dit bonjour d'une voix entrecoupée, et Candide lui parla sans savoir ce qu'il disait.",B2,176,30,4.9,8.0,3.75,7.0,0.0,3.0,0.0,5.0,2.0,8.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,"She met Candide on returning to the chateau, and blushed; Candide also blushed; she said hello to him in a broken voice, and Candide spoke to her without knowing what he was saying.",169.0,0.06629834254143652,117.0,0.35359116022099446,0.7207910132633889,0.05,0.09523809523809523
"Lorsque j'aurai terminé mes études, je prendrai une année sabbatique.",B2,69,10,6.0,3.0,3.3333333333333335,2.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When I finish my studies, I will take a year off.",67.0,0.02898550724637683,49.0,0.28985507246376807,0.5597764468106082,0.0,0.0
"Mangez avec appétit, car ce soir, nous dînerons en enfer !",B2,58,11,4.363636363636363,4.0,2.75,1.0,0.0,2.0,0.0,3.0,10.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eat with appetite, because tonight we will have dinner in hell!",58.0,0.07936507936507942,42.0,0.33333333333333337,0.6331919357781427,0.0,0.0
"Le réseau social annonce ce mardi la constitution d'un ""comité consultatif européen de sécurité"", composé de neuf membres de la société civile.",B2,143,22,5.545454545454546,6.0,3.6666666666666665,0.0,0.0,4.0,0.0,4.0,4.0,2.0,5.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The social network announced on Tuesday the establishment of a &quot;European advisory security committee&quot;, made up of nine members of civil society.",143.0,0.0714285714285714,112.0,0.2727272727272727,0.7453589770662941,0.023255813953488372,0.045454545454545456
Les usines sont situées à Mattighofen au nord de Salzbourg.,B2,59,10,5.0,4.0,2.5,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,The factories are located in Mattighofen in the north of Salzburg.,62.0,0.06060606060606055,33.0,0.5,0.701492020821267,0.05,0.09523809523809523
"Pendant sa courte période d'activité, le robot a travaillé d'arrache-pied.",B2,74,10,6.5,2.0,5.0,0.0,1.0,3.0,0.0,3.0,11.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"During its short period of activity, the robot worked very hard.",62.0,0.16216216216216217,42.0,0.43243243243243246,0.6732079656186799,0.05,0.09523809523809523
"Même si la Révolution française était déjà en cours, la prise symbolique de la Juillet forteresse, qui ne comptait que 7 prisonniers à l'époque, reste l'événement clé de la révolte",B2,180,30,5.033333333333333,12.0,2.5,1.0,2.0,4.0,2.0,3.0,21.0,1.0,4.0,3.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"Even though the French Revolution was already underway, the symbolic capture of the July fortress, which had only 7 prisoners at the time, remains the key event of the revolt.",167.0,0.07222222222222219,118.0,0.34444444444444444,0.7211719013846674,0.01694915254237288,0.03333333333333333
Figurez-vous un Turc allant la nuit chez Paul Niquet!,B2,53,9,5.0,2.0,4.5,1.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,Imagine a Turk going to Paul Niquet at night!,49.0,0.07547169811320753,37.0,0.30188679245283023,0.6875262054507338,0.058823529411764705,0.1111111111111111
Ils se laissèrent glisser par terre et partirent en trombe vers le salon.,B2,73,13,4.6923076923076925,5.0,2.6,2.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,They slid down to the floor and stormed off towards the living room.,70.0,0.04109589041095896,58.0,0.20547945205479456,0.5931778573168676,0.0,0.0
Il y a essentiellement trois grandes catégories.,B2,48,7,6.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,There are basically three broad categories.,46.0,0.04166666666666663,28.0,0.41666666666666663,0.6971018322762509,0.0,0.0
"Aussitôt que le registre du commerce aura reçu le dossier de modification, la plate-forme vous enverra une réponse électronique appelée accusé de réception .",B2,157,24,5.583333333333333,10.0,2.4,1.0,2.0,2.0,1.0,3.0,8.0,3.0,1.0,1.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"As soon as the commercial register has received the modification file, the platform will send you an electronic response called an acknowledgment of receipt.",143.0,0.08917197452229297,106.0,0.32484076433121023,0.7675845173934347,0.0,0.0
Carlos Ghosn sera-t-il le dernier protagoniste de sa folle escapade à demeurer hors d'atteinte de la justice ?,B2,110,18,5.166666666666667,6.0,3.0,2.0,1.0,5.0,0.0,3.0,16.0,1.0,2.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Will Carlos Ghosn be the last protagonist of his crazy escapade to remain out of the reach of justice?,105.0,0.045454545454545414,56.0,0.49090909090909096,0.7199463858834584,0.08823529411764706,0.16216216216216217
"Le 25 approche, on réfléchit au repas et aux convives",B2,53,10,4.4,4.0,2.5,1.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,"The 25th is approaching, we think about the meal and the guests",62.0,0.015873015873015928,42.0,0.33333333333333337,0.6465458720175702,0.0,0.0
L'exploitation est la plupart du temps confiée à des sociétés privées européennes ou asiatiques.,B2,96,14,5.928571428571429,6.0,2.3333333333333335,0.0,1.0,1.0,0.0,1.0,8.0,1.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Most of the time, operations are entrusted to private European or Asian companies.",89.0,0.07291666666666663,67.0,0.30208333333333337,0.6939064243583611,0.0,0.0
"Voici un extrait de sa conférence à Lannion, le 28 mai 1988",B2,59,12,4.0,5.0,2.4,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,"Here is an excerpt from his conference in Lannion, May 28, 1988",58.0,0.07936507936507942,28.0,0.5555555555555556,0.7470361402564792,0.09090909090909091,0.16666666666666666
"En cas d'égalité, la vice-présidente Kamala Harris dispose d'une voix pour départager le vote.",B2,94,14,5.785714285714286,3.0,4.666666666666667,0.0,0.0,4.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,"In the event of a tie, Vice-President Kamala Harris has one vote to decide the vote.",85.0,0.0957446808510638,46.0,0.5106382978723405,0.6638804457953394,0.1111111111111111,0.2
"En 2015, 45% de femmes de 16 ans ou plus et résidant en France métropolitaine déclarent avoir pratiqué au moins une activité physique ou sportive dans les douze derniers mois, contre 50% d'hommes.",B2,196,33,4.96969696969697,10.0,3.3,0.0,1.0,7.0,0.0,3.0,14.0,3.0,4.0,4.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,"In 2015, 45% of women aged 16 or over and residing in mainland France declared having practiced at least one physical or sports activity in the last twelve months, compared to 50% of men.",169.0,0.1377551020408163,116.0,0.40816326530612246,0.7684011520350934,0.08064516129032258,0.14925373134328357
"Il s'est également arrêté dans une boulangerie où il a longuement hésité entre un pain au chocolat, un croissant, et une brioche aux pralines, pâtisserie typiquement lyonnaise",B2,175,27,5.518518518518518,9.0,3.0,4.0,2.0,2.0,0.0,3.0,5.0,1.0,1.0,3.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,"He also stopped in a bakery where he hesitated for a long time between a pain au chocolat, a croissant, and a brioche with pralines, a typical Lyonnaise pastry.",163.0,0.06857142857142862,98.0,0.43999999999999995,0.7158225108225108,0.14285714285714285,0.25
"Parfois, cette épreuve se passe mal, entre autonomie et dépendance, entre succès et échecs.",B2,91,14,5.571428571428571,3.0,4.666666666666667,1.0,0.0,2.0,0.0,4.0,6.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Sometimes this ordeal goes badly, between autonomy and dependence, between successes and failures.",91.0,0.0714285714285714,59.0,0.3979591836734694,0.698449037734752,0.0,0.0
Un allongement du congé paternité peut contribuer à introduire plus d'égalité dans les couples.,B2,95,14,5.857142857142857,4.0,3.5,0.0,1.0,3.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,An extension of paternity leave can help to introduce more equality in couples.,89.0,0.06315789473684208,50.0,0.4736842105263158,0.7118179919854426,0.038461538461538464,0.07407407407407407
"Certes il doit répondre aux goûts du consommateur, mais aussi aux capacités de son porte-monnaie.",B2,97,15,5.533333333333333,7.0,2.142857142857143,1.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Certainly it must meet the tastes of the consumer, but also the capacities of his wallet.",84.0,0.134020618556701,62.0,0.3608247422680413,0.6851569789186813,0.0,0.0
"Pour recevoir nos annonces sur votre boîte mail, inscrivez-vous sur le site de notre agence d'intérim adeki.fr.",B2,111,17,5.588235294117647,7.0,2.4285714285714284,1.0,0.0,5.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"To receive our announcements in your mailbox, register on the site of our temping agency adeki.fr.",100.0,0.09909909909909909,64.0,0.42342342342342343,0.7567658103372389,0.06451612903225806,0.12121212121212122
La jeunesse moderne est construite comme une double épreuve.,B2,60,9,5.777777777777778,2.0,4.5,0.0,1.0,1.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Modern youth is built like a double ordeal.,58.0,0.033333333333333326,38.0,0.3666666666666667,0.6168333750104192,0.0625,0.11764705882352941
"Des balades sur les quais de Seine jusqu'au pont des Arts, des pauses déjeuner au jardin du Luxembourg, des plans de la tour Eiffel et de l'Opéra Garnier : les décors de la série ""Emily in Paris"" semblent tout droit tirés d'un guide touristique.",B2,245,44,4.590909090909091,15.0,2.933333333333333,0.0,1.0,7.0,0.0,6.0,10.0,3.0,1.0,1.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,1.0,"Walks on the banks of the Seine to the Pont des Arts, lunch breaks in the Luxembourg Gardens, shots of the Eiffel Tower and the Opéra Garnier: the sets of the series &quot;Emily in Paris&quot; seem straight from &#39;a tour guide.",232.0,0.05306122448979589,146.0,0.4040816326530612,0.6964226478484741,0.0759493670886076,0.1411764705882353
